編號,案類,發生日期,發生時段,發生地點
1264,自行車竊盜,1070611,10~12,臺北市北投區溫泉里溫泉路58巷1~30號
1265,自行車竊盜,1070616,00~02,臺北市松山區三民路95巷31~60號
1266,自行車竊盜,1070618,10~12,臺北市中正區幸市里齊東街82巷31~60號
1267,自行車竊盜,1070619,18~20,臺北市士林區承德里基河路1~30號
1268,自行車竊盜,1070621,10~12,臺北市大安區住安里信義路4段1~30號
1269,自行車竊盜,1070621,16~18,臺北市內湖區內湖路1段667巷
1270,自行車竊盜,1070622,14~16,臺北市士林區明勝里承德路4段61~90號
1271,自行車竊盜,1070623,18~20,臺北市大同區安西街91巷1~30號
1272,自行車竊盜,1070623,22~24,臺北市中山區大直街2巷1~30號
1273,自行車竊盜,1070625,00~02,臺北市中正區頂東里羅斯福路3段84巷1~30號
1274,自行車竊盜,1070626,10~12,臺北市萬華區(梧州街與三水街口)
1275,自行車竊盜,1070626,22~24,臺北市信義區永吉路200巷41弄(口)
1276,自行車竊盜,1070630,04~06,臺北市北投區開明里復興一路31~60號
1277,自行車竊盜,1070630,08~10,臺北市中正區頂東里汀州路2段301~330號
1278,自行車竊盜,1070630,10~12,臺北市萬華區(西門捷運1號
1279,自行車竊盜,1070630,12~14,臺北市大安區龍坡里和平東路1段241~270號
1280,自行車竊盜,1070630,18~20,臺北市萬華區和平西路3段382巷2弄1~30號
1281,自行車竊盜,1070630,20~22,臺北市內湖區港墘捷運站1號
1282,自行車竊盜,1070701,18~20,臺北市信義區三張里信義路5段(101世貿捷運站2號
1283,自行車竊盜,1070703,08~10,臺北市北投區福興里自強街5巷1~30號
1284,自行車竊盜,1070707,16~18,臺北市大安區學府里羅斯福路4段1~30號
1285,自行車竊盜,1070708,08~10,臺北市中正區螢雪里重慶南路3段151~180號
1286,自行車竊盜,1070708,14~16,臺北市萬華區萬大路301~330號
1287,自行車竊盜,1070709,14~16,臺北市大安區龍圖里復興南路2段61~90號
1288,自行車竊盜,1070710,20~22,臺北市萬華區仁德里西寧南路287巷
1289,自行車竊盜,1070710,22~24,臺北市中正區網溪里22鄰廈門街99巷1~30號
1290,自行車竊盜,1070712,14~16,臺北市北投區大同里北投路1段(與育仁路口)
1291,自行車竊盜,1070713,04~06,臺北市中山區林森北路107巷31~60號
1292,自行車竊盜,1070717,16~18,臺北市萬華區東園街1~30號
1293,自行車竊盜,1070720,00~02,臺北市大安區永康里信義路與麗水街口
1294,自行車竊盜,1070721,16~18,臺北市萬華區西園路1段121~150號
1295,自行車竊盜,1070722,04~06,臺北市大同區市民大道1段91~120號
1296,自行車竊盜,1070722,14~16,臺北市萬華區富福里大理街42~6號
1297,自行車竊盜,1070722,18~20,臺北市中山區新生北路2段31~60號
1298,自行車竊盜,1070728,10~12,臺北市內湖區內湖路2段103巷61~90號
1299,自行車竊盜,1070729,06~08,臺北市中正區幸福里忠孝東路1巷61~90號
1300,自行車竊盜,1070729,20~22,臺北市信義區三犁里信義路5段(象山捷運站2號
1301,自行車竊盜,1070730,06~08,臺北市士林區德華里福國路91~120號
1302,自行車竊盜,1070801,08~10,臺北市南港區南港里興東街10巷1~30號
1303,自行車竊盜,1070801,14~16,臺北市內湖區法務部行政執行署士林分署腳踏車棚內
1304,自行車竊盜,1070803,08~10,臺北市文山區萬隆里羅斯福路5段236巷1~30號
1305,自行車竊盜,1070803,12~14,臺北市大安區通安里信義路4段241~270號
1306,自行車竊盜,1070804,14~16,臺北市中正區黎明里市民大道1段(捷運臺北車站M2出口附近)
1307,自行車竊盜,1070804,20~22,臺北市大安區民輝里新生南路1段97巷1~30號
1308,自行車竊盜,1070805,14~16,臺北市北投區福興里石牌路1段61~90號
1309,自行車竊盜,1070808,22~24,臺北市松山區南京東路5段291巷31~60號
1310,自行車竊盜,1070811,14~16,臺北市大安區學府里羅斯福路4段1~30號
1311,自行車竊盜,1070812,18~20,臺北市南港區市民大道8段361~390號
1312,自行車竊盜,1070813,02~04,臺北市大安區光武里忠孝東路4段61~90號
1313,自行車竊盜,1070815,00~02,臺北市萬華區艋舺大路1~30號
1314,自行車竊盜,1070817,06~08,臺北市大同區安西街61~90號
1315,自行車竊盜,1070817,22~24,臺北市南港區中研里研究院路2段61~90號
1316,自行車竊盜,1070820,02~04,臺北市文山區萬有里興隆路1段181~210號
1317,自行車竊盜,1070820,20~22,臺北市大安區車層里仁愛路4段345巷4弄31~60號
1318,自行車竊盜,1070821,08~10,臺北市大安區昌隆里市民大道3段217巷2弄1~30號
1319,自行車竊盜,1070822,04~06,臺北市大安區仁慈里復興南路1段271~300號
1320,自行車竊盜,1070823,22~24,臺北市中山區復興北路361~390號
1321,自行車竊盜,1070825,16~18,臺北市中正區河堤里汀州路2段211~240號
1322,自行車竊盜,1070831,00~02,臺北市中正區林興里羅斯福路3段121~150號
1323,自行車竊盜,1070901,06~08,臺北市中山區中山北路2段77巷1~30號
1324,自行車竊盜,1070902,02~04,臺北市大安區龍圖里信義路3段91~120號
1325,自行車竊盜,1070903,04~06,臺北市大安區古莊里和平東路1段50巷
1326,自行車竊盜,1070903,10~12,臺北市中正區愛國里中華路2段31~60號
1327,自行車竊盜,1070904,10~12,臺北市信義區永吉里松山路121~150號
1328,自行車竊盜,1070904,16~18,臺北市大安區芳和里和平東路3段151~180號
1329,自行車竊盜,1070904,18~20,臺北市大安區敦安里信義路4段199巷
1330,自行車竊盜,1070908,12~14,臺北市內湖區文德路211~240號
1331,自行車竊盜,1070910,08~10,臺北市北投區振華里東華街1段361~390號
1332,自行車竊盜,1070911,12~14,臺北市大安區虎嘯里基隆路2段181~210號
1333,自行車竊盜,1070913,08~10,臺北市文山區萬隆里羅斯福路5段211~240號
1334,自行車竊盜,1070914,16~18,臺北市大同區臺北地下街Y9
1335,自行車竊盜,1070915,08~10,臺北市中山區龍江路318巷1~30號
1336,自行車竊盜,1070915,12~14,臺北市信義區永吉里永吉路517巷1弄1~30號
1337,自行車竊盜,1070917,12~14,臺北市大安區黎孝里和平東路3段241~270號
1338,自行車竊盜,1070919,22~24,臺北市大同區錦西街65巷1~30號
1339,自行車竊盜,1070920,16~18,臺北市士林區明勝里基河路1~30號
1340,自行車竊盜,1070921,08~10,臺北市大安區龍門里建國南路2段241~270號
1341,自行車竊盜,1070921,14~16,臺北市大同區歸綏街61~90號
1342,自行車竊盜,1070921,16~18,臺北市北投區榮華里富貴一路35巷1~30號
1343,自行車竊盜,1070922,10~12,臺北市北投區東華里致遠三路50巷1~30號
1344,自行車竊盜,1070923,08~10,臺北市中正區頂東里師大路121~150號
1345,自行車竊盜,1070923,14~16,臺北市松山區敦化北路331~360號
1346,自行車竊盜,1070924,22~24,臺北市大安區黎和里和平東路3段391~420號
1347,自行車竊盜,1070928,14~16,臺北市文山區景行里景中街30巷(景行公園旁)
1348,自行車竊盜,1070929,08~10,臺北市松山區八德路4段691~720號
1349,自行車竊盜,1071002,10~12,臺北市中正區林興里辛亥路1段43巷(口(台電大樓捷運站1號
1350,自行車竊盜,1071002,18~20,臺北市大安區光武里大安路1段31巷1~30號
1351,自行車竊盜,1071002,22~24,臺北市中山區民生西路45巷9弄1~30號
1352,自行車竊盜,1071002,22~24,臺北市中山區民生西路45巷9弄1~30號
1353,自行車竊盜,1071006,16~18,臺北市大安區群英里和平東路3段1巷72弄1~30號
1354,自行車竊盜,1071006,16~18,臺北市中山區長春路151~180號
1355,自行車竊盜,1071009,16~18,臺北市中正區中山南路與常德街口
1356,自行車竊盜,1071011,12~14,臺北市北投區石牌里明德路91~120號
1357,自行車竊盜,1071014,10~12,臺北市中山區新生北路3段1~30號
1358,自行車竊盜,1071015,10~12,臺北市中正區紹興北街31巷15弄1~30號
1359,自行車竊盜,1071018,12~14,臺北市中山區長春路151~180號
1360,自行車竊盜,1071018,22~24,臺北市大安區義安里敦化南路2段91~120號
1361,自行車竊盜,1071019,00~02,臺北市士林區明勝里承德路4段3巷1~30號
1362,自行車竊盜,1071019,22~24,臺北市大安區住安里信義路4段1~30號
1363,自行車竊盜,1071020,08~10,臺北市萬華區成都路91~120號
1364,自行車竊盜,1071020,14~16,臺北市文山區景華里景中街1~30號
1365,自行車竊盜,1071021,14~16,臺北市士林區義信里中山北路5段61~90號
1366,自行車竊盜,1071024,00~02,臺北市南港區中南里忠孝東路7段571~600號
1367,自行車竊盜,1071024,12~14,臺北市中山區長安東路2段211~240號
1368,自行車竊盜,1071025,04~06,臺北市信義區市民大道6段271~300號
1369,自行車竊盜,1071026,12~14,臺北市北投區八仙里西安街2段361~390號
1370,自行車竊盜,1071026,16~18,臺北市信義區五常里永吉路181~210號
1371,自行車竊盜,1071026,18~20,臺北市大安區正聲里光復南路308巷31~60號
1372,自行車竊盜,1071027,12~14,臺北市萬華區大理街31~60號
1373,自行車竊盜,1071027,14~16,臺北市中正區文祥里金山南路1段121~150號
1374,自行車竊盜,1071028,14~16,臺北市中山區建國北路2段121~150號
1375,自行車竊盜,1071028,18~20,臺北市南港區三重里重陽路451~480號
1376,自行車竊盜,1071028,22~24,臺北市中山區建國北路2段31~60號
1377,自行車竊盜,1071029,16~18,臺北市南港區九如里研究院路2段151~180號
1378,自行車竊盜,1071030,14~16,臺北市北投區大同里大業路481~510號
1379,自行車竊盜,1071101,12~14,臺北市大安區臥龍里復興南路2段301~330號
1380,自行車竊盜,1071101,16~18,臺北市南港區三重里新民街25巷1~30號
1381,自行車竊盜,1071105,14~16,臺北市信義區松隆路123巷1~30號
1382,自行車竊盜,1071106,16~18,臺北市中正區文盛里羅斯福路3段241~270號
1383,自行車竊盜,1071107,08~10,臺北市大安區錦華里潮州街78巷1~30號
1384,自行車竊盜,1071108,10~12,臺北市大安區龍圖里復興南路2段1~30號
1385,自行車竊盜,1071109,16~18,臺北市萬華區西園路2段211~240號
1386,自行車竊盜,1071109,20~22,臺北市信義區黎順里崇德街121巷1~30號
1387,自行車竊盜,1071109,22~24,臺北市北投區長安里中央北路1段61~90號
1388,自行車竊盜,1071111,14~16,臺北市萬華區雙園街107巷
1389,自行車竊盜,1071112,10~12,臺北市中正區河堤里金門街44巷1~30號
1390,自行車竊盜,1071112,10~12,臺北市萬華區桂林路121~150號
1391,自行車竊盜,1071112,18~20,臺北市大安區住安里信義路4段1~30號
1392,自行車竊盜,1071112,18~20,臺北市中山區新生北路3段61~90號
1393,自行車竊盜,1071112,20~22,臺北市大安區敦安里安和路1段61~90號
1394,自行車竊盜,1071114,08~10,臺北市大安區古莊里羅斯福路3段91~120號
1395,自行車竊盜,1071115,10~12,臺北市中山區龍江路331~360號
1396,自行車竊盜,1071115,10~12,臺北市大同區大龍街241~270號
1397,自行車竊盜,1071116,14~16,臺北市中正區三愛里連雲街31~60號
1398,自行車竊盜,1071118,00~02,臺北市中正區幸福里(善導寺站3號
1399,自行車竊盜,1071118,02~04,臺北市大安區全安里安和路2段151~180號
1400,自行車竊盜,1071119,00~02,臺北市士林區臨溪里故宮路1~30號
1401,自行車竊盜,1071120,04~06,臺北市中山區林森北路399巷1~30號
1402,自行車竊盜,1071124,12~14,臺北市中正區文北里銅山街1~30號
1403,自行車竊盜,1071124,12~14,臺北市北投區中央里大業路300巷31~60號
1404,自行車竊盜,1071125,08~10,臺北市大安區通安里信義路4段241~270號
1405,自行車竊盜,1071125,18~20,臺北市萬華區萬大路486巷59弄1~30號
1406,自行車竊盜,1071128,04~06,臺北市大安區住安里信義路4段1~30號
1407,自行車竊盜,1071202,14~16,臺北市內湖區文德路211~240號
1408,自行車竊盜,1071202,16~18,臺北市大安區新龍里建國南路2段123巷
1409,自行車竊盜,1071204,02~04,臺北市中山區新生北路2段68巷31~60號
1410,自行車竊盜,1071205,14~16,臺北市中山區玉門街1~30號
1411,自行車竊盜,1071205,20~22,臺北市士林區明勝里通河街91~120號
1412,自行車竊盜,1071205,20~22,臺北市士林區明勝里通河街91~120號
1413,自行車竊盜,1071205,20~22,臺北市士林區承德里承德路4段80巷(與劍潭路口)
1414,自行車竊盜,1071207,00~02,臺北市大安區龍安里和平東路1段183巷11弄
1415,自行車竊盜,1071207,04~06,臺北市萬華區康定路61~90號
1416,自行車竊盜,1071208,02~04,臺北市大同區民生西路121~150號
1417,自行車竊盜,1071208,06~08,臺北市大安區仁慈里復興南路1段301~330號
1418,自行車竊盜,1071210,12~14,臺北市大安區永康里金山南路2段31~60號
1419,自行車竊盜,1071213,22~24,臺北市信義區四育里市民大道6段211~240號
1420,自行車竊盜,1071217,18~20,臺北市北投區振華里東華街1段(石牌捷運站旁自行車停車格)
1421,自行車竊盜,1071218,12~14,臺北市信義區雙和里吳興街(台北醫學院左側腳踏車停車區)
1422,自行車竊盜,1071220,06~08,臺北市信義區三犁里松仁路241~270號
1423,自行車竊盜,1071221,00~02,臺北市松山區健康路1~30號
1424,自行車竊盜,1071223,10~12,臺北市萬華區中華路2段504巷31~60號
1425,自行車竊盜,1071223,10~12,臺北市內湖區環山路2段50巷3弄1~30號
1426,自行車竊盜,1071226,16~18,臺北市文山區萬有里9鄰景隆街91~120號
1427,自行車竊盜,1071227,00~02,臺北市內湖區康樂街48巷1~30號
1428,自行車竊盜,1071227,00~02,臺北市內湖區康樂街151巷1~30號
1429,自行車竊盜,1071228,06~08,臺北市士林區社子里延平北路6段1~30號
1430,自行車竊盜,1071229,02~04,臺北市北投區文林里文林北路211~240號
1431,自行車竊盜,1071229,06~08,臺北市文山區萬盛里興隆路1段1~30號
1432,自行車竊盜,1080103,18~20,臺北市士林區德行里福國路61~90號
1433,自行車竊盜,1080105,18~20,臺北市大同區承德路(庫倫街)
1434,自行車竊盜,1080105,20~22,臺北市信義區黎平里富陽街20巷
1435,自行車竊盜,1080109,12~14,臺北市萬華區(西門捷運1號
1436,自行車竊盜,1080110,16~18,臺北市大安區福住里新生南路2段31~60號
1437,自行車竊盜,1080112,06~08,臺北市中山區中山北路2段44巷1~30號
1438,自行車竊盜,1080112,16~18,臺北市信義區安康里松德路151~180號
1439,自行車竊盜,1080113,12~14,臺北市大同區重慶北路3段301~330號
1440,自行車竊盜,1080114,20~22,臺北市萬華區西藏路125巷1~30號
1441,自行車竊盜,1080114,20~22,臺北市萬華區西藏路125巷1~30號
1442,自行車竊盜,1080116,02~04,臺北市中正區龍光里和平西路1段151~180號
1443,自行車竊盜,1080116,12~14,臺北市北投區福興里自強街1~30號
1444,自行車竊盜,1080116,18~20,臺北市萬華區(康定路﹑長沙街口)
1445,自行車竊盜,1080120,08~10,臺北市文山區興泰里13鄰辛亥路4段121~150號
1446,自行車竊盜,1080121,10~12,臺北市信義區三張里莊敬路421~450號
1447,自行車竊盜,1080124,08~10,臺北市北投區榮華里明德路188巷1~30號
1448,自行車竊盜,1080124,10~12,臺北市信義區嘉興里嘉興街151~180號
1449,自行車竊盜,1080127,04~06,臺北市大安區臥龍里基隆路3段22巷(基隆路3段)
1450,自行車竊盜,1080127,14~16,臺北市中正區建國里公園路1~30號
1451,自行車竊盜,1080129,16~18,臺北市北投區知行路361~390號
1452,自行車竊盜,1080130,06~08,臺北市大安區義安里信義路4段211~240號
1453,自行車竊盜,1080130,14~16,臺北市內湖區新湖二路公車站牌
1454,自行車竊盜,1080204,16~18,臺北市中山區民權東路2段91~120號
1455,自行車竊盜,1080206,16~18,臺北市大安區大學里新生南路3段61~90號
1456,自行車竊盜,1080206,18~20,臺北市信義區興雅里興雅路
1457,自行車竊盜,1080207,20~22,臺北市南港區仁福里福德街421~450號
1458,自行車竊盜,1080209,06~08,臺北市松山區撫遠街389巷1~30號
1459,自行車竊盜,1080210,14~16,臺北市大安區芳和里臥龍街91~120號
1460,自行車竊盜,1080213,18~20,臺北市萬華區((青年公園2號
1461,自行車竊盜,1080214,06~08,臺北市萬華區萬大路424巷151~180號
1462,自行車竊盜,1080214,20~22,臺北市萬華區西園路2段281巷1~30號
1463,自行車竊盜,1080219,12~14,臺北市大安區學府里基隆路3段155巷(台科大研揚大樓出入口側)
1464,自行車竊盜,1080219,16~18,臺北市萬華區(萬華國中大門左側人行道)
1465,自行車竊盜,1080225,14~16,臺北市大安區學府里羅斯福路4段1~30號
1466,自行車竊盜,1080226,14~16,臺北市中正區光復里中華路1段31~60號
1467,自行車竊盜,1080227,10~12,臺北市文山區萬祥里羅斯福路5段241~270號
1468,自行車竊盜,1080228,16~18,臺北市大同區日新國小大門
1469,自行車竊盜,1080301,10~12,臺北市大安區基隆路2段241~270號
1470,自行車竊盜,1080302,04~06,臺北市內湖區成功路5段450巷1~30號
1471,自行車竊盜,1080302,12~14,臺北市松山區敦化南路1段91~120號
1472,自行車竊盜,1080302,14~16,臺北市文山區景仁里景福街1~30號
1473,自行車竊盜,1080306,14~16,臺北市文山區試院里027鄰木柵路1段103巷1~30號
1474,自行車竊盜,1080308,16~18,臺北市中山區建國北路1段121~150號
1475,自行車竊盜,1080312,06~08,臺北市中正區新營里愛國東路與杭州南路口((中正國中圍牆旁))
1476,自行車竊盜,1080312,10~12,臺北市大安區古莊里和平東路1段151~180號
1477,自行車竊盜,1080312,16~18,臺北市中山區圓山捷運站2號
1478,自行車竊盜,1080314,06~08,臺北市大安區住安里信義路4段1~30號
1479,自行車竊盜,1080314,08~10,臺北市信義區廣居里忠孝東路5段372巷1~30號
1480,自行車竊盜,1080314,08~10,臺北市松山區三民路151~180號
1481,自行車竊盜,1080314,10~12,臺北市大安區學府里基隆路4段41巷68弄(芳蘭路)
1482,自行車竊盜,1080315,14~16,臺北市南港區新富里富康街1巷16弄(口)
1483,自行車竊盜,1080315,16~18,臺北市萬華區西寧南路1~30號
1484,自行車竊盜,1080317,10~12,臺北市內湖區潭美街181~210號
1485,自行車竊盜,1080317,16~18,臺北市信義區三張里莊敬路391~420號
1486,自行車竊盜,1080319,02~04,臺北市大同區歸綏街61~90號
1487,自行車竊盜,1080320,16~18,臺北市北投區石牌里致遠一路1段1~30號
1488,自行車竊盜,1080321,00~02,臺北市大安區仁慈里信義路4段31~60號
1489,自行車竊盜,1080322,10~12,臺北市大安區民輝里仁愛路3段5巷1~30號
1490,自行車竊盜,1080325,08~10,臺北市文山區景慶里景福街121~150號
1491,自行車竊盜,1080329,16~18,臺北市內湖區內湖路1段629巷31~60號
1492,自行車竊盜,1080401,04~06,臺北市大安區龍陣里復興南路2段160巷1~30號
1493,自行車竊盜,1080402,08~10,臺北市大安區義村里復興南路1段211~240號
1494,自行車竊盜,1080404,06~08,臺北市松山區光復南路22巷(復源公園旁停車格)
1495,自行車竊盜,1080404,20~22,臺北市信義區三張里莊敬路341巷
1496,自行車竊盜,1080406,10~12,臺北市大同區大橋頭捷運站2號
1497,自行車竊盜,1080409,00~02,臺北市南港區東新里興南街52巷1~30號
1498,自行車竊盜,1080409,22~24,臺北市大安區通化里光復南路601~630號
1499,自行車竊盜,1080410,04~06,臺北市松山區八德路2段366巷13弄1~30號
1500,自行車竊盜,1080413,10~12,臺北市大安區群賢里和平東路2段265巷31~60號
1501,自行車竊盜,1080413,12~14,臺北市北投區吉慶里石牌路1段39巷36弄1~30號
1502,自行車竊盜,1080414,20~22,臺北市大安區龍生里和平東路2段91~120號
1503,自行車竊盜,1080417,10~12,臺北市中正區富水里思源街1~30號
1504,自行車竊盜,1080418,10~12,臺北市大同區中興醫院
1505,自行車竊盜,1080419,10~12,臺北市信義區永春里松山路301~330號
1506,自行車竊盜,1080419,12~14,臺北市萬華區西藏路331~360號
1507,自行車竊盜,1080419,16~18,臺北市信義區三犁里信義路5段151~180號
1508,自行車竊盜,1080419,18~20,臺北市松山區南京東路5段181~210號
1509,自行車竊盜,1080421,04~06,臺北市萬華區東園街28巷31~60號
1510,自行車竊盜,1080424,04~06,臺北市萬華區華西街30巷10弄1~30號
1511,自行車竊盜,1080424,12~14,臺北市中山區復興北路211~240號
1512,自行車竊盜,1080424,20~22,臺北市大同區承德路1段1~30號
1513,自行車竊盜,1080427,08~10,臺北市中正區東門里紹興南街1~30號
1514,自行車竊盜,1080428,14~16,臺北市大安區義村里仁愛路與建國南路口
1515,自行車竊盜,1080428,16~18,臺北市大安區和安里信義路3段147巷45弄(大安區信義路3段147巷45弄口)
1516,自行車竊盜,1080430,08~10,臺北市大安區龍圖里復興南路2段31~60號
1517,自行車竊盜,1080501,14~16,臺北市南港區新富里富康街1巷16弄(口)
1518,自行車竊盜,1080502,06~08,臺北市士林區忠誠里德行東路104巷1~30號
1519,自行車竊盜,1080504,10~12,臺北市文山區興豐里景豐街1~30號
1520,自行車竊盜,1080504,18~20,臺北市北投區裕民里明德路91~120號
1521,自行車竊盜,1080505,06~08,臺北市大安區法治里樂利路91~120號
1522,自行車竊盜,1080506,06~08,臺北市大安區錦安里麗水街1~30號
1523,自行車竊盜,1080507,14~16,臺北市大同區環河北路2段至延平北路3段間
1524,自行車竊盜,1080510,02~04,臺北市中山區中山北路3段24之1~30號
1525,自行車竊盜,1080511,16~18,臺北市萬華區和平西路3段91~120號
1526,自行車竊盜,1080511,22~24,臺北市文山區木新里029鄰木新路2段91~120號
1527,自行車竊盜,1080512,12~14,臺北市大同區錦西街52巷1~30號
1528,自行車竊盜,1080512,12~14,臺北市萬華區西園路1段121~150號
1529,自行車竊盜,1080512,20~22,臺北市士林區葫蘆里延平北路5段257巷4弄
1530,自行車竊盜,1080513,00~02,臺北市大安區義安里敦化南路2段63巷54弄1~30號
1531,自行車竊盜,1080513,16~18,臺北市北投區榮光里明德路91~120號
1532,自行車竊盜,1080514,04~06,臺北市內湖區星雲街15巷1~30號
1533,自行車竊盜,1080515,06~08,臺北市大安區誠安里復興南路1段122巷1~30號
1534,自行車竊盜,1080516,00~02,臺北市松山區南京東街4段121~150號
1535,自行車竊盜,1080518,08~10,臺北市中正區東門里(徐州路與紹興南街口)
1536,自行車竊盜,1080520,18~20,臺北市大安區義安里信義路4段181~210號
1537,自行車竊盜,1080520,18~20,臺北市南港區中南里忠孝東路7段571~600號
1538,自行車竊盜,1080521,08~10,臺北市中山區中山北路2段44巷1~30號
1539,自行車竊盜,1080521,12~14,臺北市北投區一德里大度路3段300巷1~30號
1540,自行車竊盜,1080522,06~08,臺北市士林區義信里承德路4段151~180號
1541,自行車竊盜,1080522,10~12,臺北市中正區文盛里羅斯福路3段210巷1~30號
1542,自行車竊盜,1080522,22~24,臺北市信義區吳興街156巷31~60號
1543,自行車竊盜,1080523,08~10,臺北市北投區榮光里石牌路1段181~210號
1544,自行車竊盜,1080523,18~20,臺北市中正區林興里辛亥路1段31~60號
1545,自行車竊盜,1080524,18~20,臺北市信義區景聯里信義路5段1~30號
1546,自行車竊盜,1080524,22~24,臺北市大安區永康里金山南路2段31巷31~60號
1547,自行車竊盜,1080526,02~04,臺北市中正區文盛里羅斯福路與辛亥路口
1548,自行車竊盜,1080526,22~24,臺北市大安區黎孝里安居街8巷1~30號
1549,自行車竊盜,1080527,10~12,臺北市萬華區康定路361~390號
1550,自行車竊盜,1080528,04~06,臺北市松山區光復北路1~30號
1551,自行車竊盜,1080529,20~22,臺北市大同區承德路2段91巷
1552,自行車竊盜,1080601,10~12,臺北市中正區螢圃里汀州路2段91~120號
1553,自行車竊盜,1080603,20~22,臺北市中正區廈安里中華路2段151~180號
1554,自行車竊盜,1080604,10~12,臺北市北投區裕民里明德路91~120號
1555,自行車竊盜,1080604,20~22,臺北市大同區寧夏路1~30號
1556,自行車竊盜,1080605,04~06,臺北市文山區興邦里興隆路2段211~240號
1557,自行車竊盜,1080605,12~14,臺北市萬華區德昌街147巷1~30號
1558,自行車竊盜,1080605,18~20,臺北市中山區復興北路402巷8弄
1559,自行車竊盜,1080605,18~20,臺北市北投區吉慶里石牌路1段71巷3弄1~30號
1560,自行車竊盜,1080606,06~08,臺北市大安區法治里基隆路2段181~210號
1561,自行車竊盜,1080606,16~18,臺北市文山區景仁里羅斯福路6段142巷1~30號
1562,自行車竊盜,1080606,20~22,臺北市北投區榮華里振興街31~60號
1563,自行車竊盜,1080607,16~18,臺北市萬華區(環河南路二段及和平西路三段一帶)
1564,自行車竊盜,1080608,22~24,臺北市大同區南京西路
1565,自行車竊盜,1080612,10~12,臺北市大安區龍門里(大安森林公園捷運站5號
1566,自行車竊盜,1080612,12~14,臺北市信義區中興里嘉興街31~60號
1567,自行車竊盜,1080614,20~22,臺北市大安區龍泉里泰順街16巷9~2號
1568,自行車竊盜,1080615,08~10,臺北市大安區學府里羅斯福路4段1~30號
1569,自行車竊盜,1080616,02~04,臺北市大同區迪化街2段121~150號
1570,自行車竊盜,1080616,08~10,臺北市士林區德行里中山北路5段781~810號
1571,自行車竊盜,1080617,14~16,臺北市文山區興福里4鄰景興路61~90號
1572,自行車竊盜,1080619,06~08,臺北市南港區新富里富康街1巷16弄((誠正國中旁腳踏車停車格))
1573,自行車竊盜,1080619,20~22,臺北市南港區三重里經貿二路185巷((捷運南港軟體園區站2號
1574,自行車竊盜,1080621,08~10,臺北市大同區保安街31~60號
1575,自行車竊盜,1080621,16~18,臺北市內湖區(內湖路一段737巷51弄(內湖國小)
1576,自行車竊盜,1080621,18~20,臺北市北投區八仙里三合街2段(奇岩捷運站旁自行車停放區)
1577,自行車竊盜,1080624,04~06,臺北市松山區南京東路5段61~90號
1578,自行車竊盜,1080625,06~08,臺北市萬華區(東園圖書館前)
1579,自行車竊盜,1080626,08~10,臺北市信義區富陽街55巷(內)
1580,自行車竊盜,1080628,16~18,臺北市文山區華興里011鄰木柵路1段151~180號
1581,自行車竊盜,1080629,08~10,臺北市大安區民輝里(大安區台北科技大學光華館與宏裕科技研究大)
1582,自行車竊盜,1080629,10~12,臺北市南港區舊莊里舊莊街1段151~180號
1583,自行車竊盜,1080630,04~06,臺北市大安區義村里忠孝東路3段248巷1~30號
1584,自行車竊盜,1080630,16~18,臺北市文山區樟林里031鄰光輝路1~30號
1585,自行車竊盜,1080701,12~14,臺北市大同區臺北橋下路
1586,自行車竊盜,1080703,22~24,臺北市大安區群賢里復興南路2段301~330號
1587,自行車竊盜,1080705,16~18,臺北市文山區景行里羅斯福路6段391~420號
1588,自行車竊盜,1080705,20~22,臺北市萬華區西園路2段121~150號
1589,自行車竊盜,1080706,16~18,臺北市松山區南京東街5段241~270號
1590,自行車竊盜,1080706,18~20,臺北市中正區(延平南路與寶慶路口)
1591,自行車竊盜,1080708,14~16,臺北市士林區德行里中山北路6段1~30號
1592,自行車竊盜,1080708,20~22,臺北市信義區松光里松山路451~480號
1593,自行車竊盜,1080709,12~14,臺北市中山區民生東路1段61~90號
1594,自行車竊盜,1080711,10~12,臺北市信義區松隆里松山路465巷14弄
1595,自行車竊盜,1080712,14~16,臺北市大安區黎和里(麟光捷運站腳踏車停放區)
1596,自行車竊盜,1080714,08~10,臺北市信義區六合里松仁路271~300號
1597,自行車竊盜,1080714,12~14,臺北市南港區合成里忠孝東路6段1~30號
1598,自行車竊盜,1080714,20~22,臺北市北投區一德里大度路3段296巷(關渡捷運站一號
1599,自行車竊盜,1080715,08~10,臺北市文山區興泰里興隆路2段271~300號
1600,自行車竊盜,1080716,02~04,臺北市信義區大道里大道路28巷1~30號
1601,自行車竊盜,1080716,04~06,臺北市信義區大道里林口路91~120號
1602,自行車竊盜,1080716,06~08,臺北市大同區蘭州街91~120號
1603,自行車竊盜,1080716,06~08,臺北市信義區國業里虎林街232巷31~60號
1604,自行車竊盜,1080716,22~24,臺北市士林區明勝里中山北路5段61~90號
1605,自行車竊盜,1080717,02~04,臺北市大同區重慶北路3段243巷1~30號
1606,自行車竊盜,1080718,06~08,臺北市大安區光武里復興南路1段151~180號
1607,自行車竊盜,1080719,12~14,臺北市大安區黎孝里和平東路3段241~270號
1608,自行車竊盜,1080719,14~16,臺北市中正區富水里汀州路3段60巷2弄1~30號
1609,自行車竊盜,1080720,00~02,臺北市內湖區環山路二段91~120號
1610,自行車竊盜,1080721,00~02,臺北市信義區永春里中坡北路1~30號
