案類,發生日期,發生時段,發生地點
住宅竊盜,1081127,22~24,臺北市萬華區成都路151~180號
住宅竊盜,1081128,16~18,臺北市大同區民權西路301~330號
住宅竊盜,1081128,18~20,臺北市大安區昌隆里忠孝東路3段217巷2弄4~6號
住宅竊盜,1081128, 18~21,臺北市中山區市民大道3段1~30號
住宅竊盜,1081201,12~14,臺北市大同區民權西路121~150號
住宅竊盜,1081202,02~04,臺北市大安區住安里信義路4段61~90號
住宅竊盜,1081202,18~20,臺北市大安區龍泉里泰順街38巷28~3號
住宅竊盜,1081203,10~12,臺北市大安區古莊里羅斯福路2段117巷1~30號
住宅竊盜,1081204,10~12,臺北市中山區建國北路二段33巷1~30號
住宅竊盜,1081204,12~14,臺北市文山區景慶里溪口街31~60號
住宅竊盜,1081204,16~18,臺北市萬華區寶興街222巷31~60號
住宅竊盜,1081205,16~18,臺北市中正區忠勤里中華路2段313巷1~30號
住宅竊盜,1081206,12~14,臺北市大安區通化里通化街39巷61弄1~30號
住宅竊盜,1081206,22~24,臺北市萬華區康定路91~120號
住宅竊盜,1081208,16~18,臺北市大同區延平北路1段61~90號
住宅竊盜,1081210,16~18,臺北市北投區中庸里永興路1段32巷1~30號
住宅竊盜,1081210,18~20,臺北市中正區板溪里同安街8巷2弄1~30號
住宅竊盜,1081211,00~02,臺北市士林區舊佳里文林路541~570號
住宅竊盜,1081212,06~08,臺北市南港區九如里研究院路2段150巷3弄1~30號
住宅竊盜,1081213,04~06,臺北市士林區社新里社子街126巷1~30號
住宅竊盜,1081213,04~06,臺北市士林區社新里社子街126巷1~30號
住宅竊盜,1081215,12~14,臺北市內湖區內湖路1段47巷22弄1~30號
住宅竊盜,1081217,16~18,臺北市北投區中庸里永興路1段32巷1~30號
住宅竊盜,1081218,10~12,臺北市北投區泉源里泉源路211~240號
住宅竊盜,1081218,16~18,臺北市內湖區內湖路1段285巷65弄1~30號
住宅竊盜,1081219,04~06,臺北市中山區南京西路1~30號
住宅竊盜,1081222,18~20,臺北市中正區頂東里汀州路2段271~300號
住宅竊盜,1081223,02~04,臺北市萬華區興寧街1~30號
住宅竊盜,1081224,12~14,臺北市大安區仁慈里復興南路1段295巷1~30號
住宅竊盜,1081224,18~20,臺北市萬華區和平西路3段121~150號
住宅竊盜,1081225,10~12,臺北市大安區黎和里(富陽街91~120號
住宅竊盜,1081225,18~20,臺北市大同區長安西路138巷1~30號
住宅竊盜,1081228,14~16,臺北市大安區民輝里八德路2段1~30號
住宅竊盜,1081228,20~22,臺北市內湖區內湖路1段629巷101弄1~30號
住宅竊盜,1090102,14~16,臺北市中正區水源里汀洲路3段104巷11弄1~30號
住宅竊盜,1090103,18~20,臺北市中正區水源里羅斯福路4段78巷1弄1~30號
住宅竊盜,1090104,10~12,臺北市中山區(中山區林森北路119巷1~30號
住宅竊盜,1090104,14~16,臺北市文山區萬有里興隆路1段211~240號
住宅竊盜,1090105,20~22,臺北市松山區南京東路4段120巷19弄1~30號
住宅竊盜,1090106,04~06,臺北市大同區重慶北路2段1~30號
住宅竊盜,1090107,16~18,臺北市大安區通安里樂利路11巷1~30號
住宅竊盜,1090111,00~02,臺北市南港區仁福里成福路269巷1~30號
住宅竊盜,1090111,14~16,臺北市萬華區萬大路241~270號
住宅竊盜,1090111,16~18,臺北市中山區龍江路345巷1~30號
住宅竊盜,1090112,00~02,臺北市文山區華興里017鄰辛亥路7段5巷4弄1~30號
住宅竊盜,1090112,04~06,臺北市內湖區成功路3段87~1號
住宅竊盜,1090113,12~14,臺北市大安區龍安里新生南路2段70巷1~30號
住宅竊盜,1090113,14~16,臺北市松山區南京東路5段123巷6弄1~30號
住宅竊盜,1090114,12~14,臺北市中正區南門里博愛路230巷1~30號
住宅竊盜,1090119,10~12,臺北市信義區松隆路31~60號
住宅竊盜,1090120,18~20,臺北市內湖區(環山路一段59巷5弄1~30號
住宅竊盜,1090121,06~08,臺北市北投區開明里開明街1~30號
住宅竊盜,1090123,08~10,臺北市南港區三重里重陽路451~480號
住宅竊盜,1090123,08~10,臺北市南港區三重里重陽路451~480號
住宅竊盜,1090124,04~06,臺北市北投區振華里裕民一路40巷1~30號
住宅竊盜,1090124,12~14,臺北市南港區鴻福里玉成街176巷1~30號
住宅竊盜,1090125,00~02,臺北市北投區榮華里榮華二路1~30號
住宅竊盜,1090125,12~14,臺北市南港區萬福里忠孝東路6段31~60號
住宅竊盜,1090126,10~12,臺北市北投區奇岩里公館路306巷1~30號
住宅竊盜,1090126,22~24,臺北市信義區忠孝東路5段361~390號
住宅竊盜,1090128,16~18,臺北市文山區萬興里012鄰指南路2段77巷1~30號
住宅竊盜,1090128,18~20,臺北市松山區南京東路4段43巷8弄1~30號
住宅竊盜,1090129,12~14,臺北市文山區政大里014鄰政大一街361~390號
住宅竊盜,1090129,18~20,臺北市內湖區(金湖路363巷51弄1~30號
住宅竊盜,1090130,00~02,臺北市南港區南港里興中路61~90號
住宅竊盜,1090130,18~20,臺北市南港區百福里成福路194巷2弄1~30號
住宅竊盜,1090130,20~22,臺北市南港區東新里重陽路292巷1~30號
住宅竊盜,1090130,22~24,臺北市內湖區陽光街91~120號
住宅竊盜,1090131,08~10,臺北市松山區敦化南路1段61~90號
住宅竊盜,1090131,08~10,臺北市大安區敦化南路1段61~90號
住宅竊盜,1090131,18~20,臺北市萬華區東園街86巷1~30號
住宅竊盜,1090201,12~14,臺北市萬華區(萬華區昆明街136巷1~30號
住宅竊盜,1090203,00~02,臺北市大安區仁愛里忠孝東路4段31~60號
住宅竊盜,1090204,18~20,臺北市中正區永昌里16鄰詔安街241~270號
住宅竊盜,1090205,20~22,臺北市信義區三張里松智路31巷1~30號
住宅竊盜,1090208,10~12,臺北市信義區虎林街202巷31~60號
住宅竊盜,1090209,06~08,臺北市北投區大同里光明路1~30號
住宅竊盜,1090210,12~14,臺北市北投區開明里中華街1~30號
住宅竊盜,1090211,14~16,臺北市士林區德行里中山北路5段811巷31~60號
住宅竊盜,1090211,18~20,臺北市文山區興福里景華街97巷1~30號
住宅竊盜,1090212,16~18,臺北市松山區八德路4段829巷1~30號
住宅竊盜,1090212,18~20,臺北市中山區遼寧街211~240號
住宅竊盜,1090212,22~24,臺北市士林區福志里17鄰福志路14巷1~30號
住宅竊盜,1090212,22~24,臺北市萬華區桂林路242巷44弄1~30號
住宅竊盜,1090213,20~22,臺北市文山區萬盛里萬盛街156巷1~30號
住宅竊盜,1090213,20~22,臺北市士林區名山里21鄰中山北路5段841~870號
住宅竊盜,1090214,10~12,臺北市士林區福中里通河東街1段167巷2弄1~30號
住宅竊盜,1090214,10~12,臺北市士林區福中里通河東街1段167巷2弄1~30號
住宅竊盜,1090214,16~18,臺北市萬華區長泰街282巷13弄1~30號
住宅竊盜,1090215,02~04,臺北市中正區龍福里南昌路1段31巷1~30號
住宅竊盜,1090215,04~06,臺北市士林區聖山里德行東路190巷30弄1~30號
住宅竊盜,1090216,06~08,臺北市文山區華興里011鄰木柵路1段211~240號
住宅竊盜,1090216,10~12,臺北市北投區開明里復興四路12巷1~30號
住宅竊盜,1090217,08~10,臺北市萬華區西藏路91~120號
住宅竊盜,1090220,22~24,臺北市大同區迪化街1段307巷1~30號
住宅竊盜,1090223,18~20,臺北市中正區廈安里大埔街31~60號
住宅竊盜,1090224,04~06,臺北市萬華區環河南路2段241~270號
住宅竊盜,1090227,10~12,臺北市內湖區(內湖路3段1~30號
住宅竊盜,1090228,12~14,臺北市大同區環河北路2段1~30號
住宅竊盜,1090228,20~22,臺北市北投區長安里光明路181~210號
住宅竊盜,1090228,22~24,臺北市信義區泰合里青雲街1~30號
住宅竊盜,1090301,18~20,臺北市信義區青雲街36巷1~30號
住宅竊盜,1090302,16~18,臺北市內湖區文德路66巷32弄1~30號
住宅竊盜,1090305,18~20,臺北市中山區遼寧街63巷1~30號
住宅竊盜,1090308,08~10,臺北市中山區八德路2段300巷1~30號
住宅竊盜,1090309,02~04,臺北市大安區光明里信義路2段86巷31~60號
住宅竊盜,1090310,10~12,臺北市萬華區青年路152巷1~30號
住宅竊盜,1090310,18~20,臺北市信義區永吉路120巷81弄1~30號
住宅竊盜,1090310,22~24,臺北市松山區八德路3段12巷62弄1~30號
住宅竊盜,1090311,00~02,臺北市信義區松友里信義路6段61~90號
住宅竊盜,1090312,02~04,臺北市萬華區環河南路2段91~120號
住宅竊盜,1090312,08~10,臺北市中正區新營里寧波東街16巷1~30號
住宅竊盜,1090313,20~22,臺北市大安區通安里通化街98巷1~30號
住宅竊盜,1090314,02~04,臺北市中正區臨沂街27巷1~30號
住宅竊盜,1090314,12~14,臺北市士林區福德里中正路335巷6弄1~30號
住宅竊盜,1090314,12~14,臺北市萬華區西園路2段301~330號
住宅竊盜,1090314,12~14,臺北市萬華區西園路2段271~300號
住宅竊盜,1090314,18~20,臺北市士林區天祿里中山北路6段450巷6弄1~30號
住宅竊盜,1090316,14~16,臺北市信義區六藝里松信路151~180號
住宅竊盜,1090317,18~20,臺北市松山區南京東路5段291巷29弄31~60號
住宅竊盜,1090317,18~20,臺北市士林區岩山里芝玉路1段31~60號
住宅竊盜,1090317,12~15,臺北市中正區廈門街31~60號
住宅竊盜,1090318,04~06,臺北市大安區古莊里(師大路126巷1~30號
住宅竊盜,1090319,10~12,臺北市信義區大仁里福德街1~30號
住宅竊盜,1090321,14~16,臺北市士林區永倫里永平街1~30號
住宅竊盜,1090321,18~20,臺北市中正區三愛里新生南路170巷1~30號
住宅竊盜,1090322,06~08,臺北市士林區福華里承德路4段40巷91~120號
住宅竊盜,1090322,10~12,臺北市大安區民炤里9鄰新生南路1段165巷5之1~30號
住宅竊盜,1090322,10~12,臺北市松山區八德路3段12巷53弄1~30號
住宅竊盜,1090322,16~18,臺北市士林區蘭雅里中山北路6段290巷1~30號
住宅竊盜,1090322,22~24,臺北市南港區東新里重陽路166巷10弄1~30號
住宅竊盜,1090325,12~14,臺北市大安區誠安里(復興南路1段61~90號
住宅竊盜,1090326,02~04,臺北市信義區吳興街600巷100弄1~30號
住宅竊盜,1090327,10~12,臺北市萬華區廣州街253巷1~30號
住宅竊盜,1090328,12~14,臺北市中正區延平南路31~60號
住宅竊盜,1090329,08~10,臺北市北投區關渡里知行路91~120號
住宅竊盜,1090330,08~10,臺北市萬華區柳州街31~60號
住宅竊盜,1090330,20~22,臺北市內湖區民權東路6段203巷1~30號
住宅竊盜,1090401,00~02,臺北市士林區延平北路9段48巷1~30號
住宅竊盜,1090401,12~14,臺北市萬華區寶興街222巷61~90號
住宅竊盜,1090402,18~20,臺北市士林區舊佳里美德街61~90號
住宅竊盜,1090405,02~04,臺北市大安區新龍里建國南路2段151巷31~60號
住宅竊盜,1090405,10~12,臺北市信義區四維里虎林街66巷1~30號
住宅竊盜,1090405,22~24,臺北市中正區博愛路61~90號
住宅竊盜,1090406,08~10,臺北市信義區四維里虎林街70巷1~30號
住宅竊盜,1090407,06~08,臺北市士林區天祿里忠誠路2段118巷1~30號
住宅竊盜,1090407,22~24,臺北市中山區錦州街391~420號
住宅竊盜,1090408,14~16,臺北市士林區三玉里忠誠路2段21巷45弄1~30號
住宅竊盜,1090409,10~12,臺北市北投區榮華里明德路118巷1~30號
住宅竊盜,1090411,00~02,臺北市信義區松仁路308巷31~60號
住宅竊盜,1090412,02~04,臺北市內湖區康樂街136巷29弄1~30號
住宅竊盜,1090412,20~22,臺北市中山區錦州街31~60號
住宅竊盜,1090413,20~22,臺北市內湖區康樂街151巷1~30號
住宅竊盜,1090414,10~12,臺北市松山區敦化北路155巷91~120號
住宅竊盜,1090414,18~20,臺北市士林區蘭興里中山北路6段277巷4弄1~30號
住宅竊盜,1090414,20~22,臺北市士林區蘭雅里士東路54巷1~30號
住宅竊盜,1090417,06~08,臺北市中正區網溪里重慶南路3段151~180號
住宅竊盜,1090417,14~16,臺北市大同區保安街61~90號
住宅竊盜,1090417,16~18,臺北市士林區德華里福華路151~180號
住宅竊盜,1090417,20~22,臺北市士林區德華里福華路151~180號
住宅竊盜,1090419,10~12,臺北市松山區敦化北路145巷18弄1~30號
住宅竊盜,1090424,04~06,臺北市中山區龍江路394巷1~30號
住宅竊盜,1090424,08~10,臺北市萬華區萬大路506巷1弄1~30號
住宅竊盜,1090424,12~14,臺北市北投區秀山里秀山路85巷61~90號
住宅竊盜,1090426,18~20,臺北市中山區北安路588巷1~30號
住宅竊盜,1090429,16~18,臺北市萬華區萬大路121~150號
住宅竊盜,1090430,14~16,臺北市內湖區安康路228巷1~30號
住宅竊盜,1090501,10~12,臺北市萬華區昆明街61~90號
住宅竊盜,1090503,18~20,臺北市文山區明興里001鄰興隆路4段1巷61~90號
住宅竊盜,1090505,08~10,臺北市士林區明勝里通河街91~120號
住宅竊盜,1090507,18~20,臺北市文山區萬興里029鄰新光路1段32巷4弄1~30號
住宅竊盜,1090508,12~14,臺北市內湖區東湖路113巷5弄1~30號
住宅竊盜,1090511,10~12,臺北市萬華區西寧南路71巷1~30號
住宅竊盜,1090511,12~14,臺北市信義區四育里松山路181~210號
住宅竊盜,1090513,18~20,臺北市士林區百齡里福港街211~240號
住宅竊盜,1090514,02~04,臺北市萬華區環河南路1段61~90號
住宅竊盜,1090514,12~14,臺北市信義區興雅里忠孝東路5段31~60號
住宅竊盜,1090514,22~24,臺北市萬華區康定路46巷1~30號
住宅竊盜,1090515,04~06,臺北市內湖區文德路22巷59弄1~30號
住宅竊盜,1090515,18~20,臺北市萬華區大理街160巷24弄1~30號
住宅竊盜,1090517,08~10,臺北市中山區明水路397巷1~30號
住宅竊盜,1090518,04~06,臺北市北投區知行路361~390號
住宅竊盜,1090518,14~16,臺北市萬華區環河南路2段250巷1~30號
住宅竊盜,1090520,06~08,臺北市萬華區昆明街181~210號
住宅竊盜,1090520,16~18,臺北市萬華區昆明街201巷1弄1~30號
住宅竊盜,1090520,18~20,臺北市松山區民權東路3段115巷1~30號
住宅竊盜,1090521,16~18,臺北市南港區合成里中坡北路30巷1~30號
住宅竊盜,1090522,14~16,臺北市內湖區(金湖路301~330號
住宅竊盜,1090522,22~24,臺北市萬華區民和街60巷1~30號
住宅竊盜,1090524,00~02,臺北市南港區合成里忠孝東路6段269巷3弄1~30號
住宅竊盜,1090526,00~02,臺北市北投區杏林二路1~30號
住宅竊盜,1090526,20~22,臺北市信義區黎順里崇德街63巷1~30號
住宅竊盜,1090527,08~10,臺北市大安區臥龍里(復興南路2段331~360號
住宅竊盜,1090529,08~10,臺北市萬華區昆明街31~60號
住宅竊盜,1090529,18~20,臺北市萬華區東園街67巷1~30號
住宅竊盜,1090530,10~12,臺北市中山區八德路2段271~300號
住宅竊盜,1090601,00~02,臺北市中山區龍江路149巷31~60號
住宅竊盜,1090601,20~22,臺北市信義區六藝里永吉路180巷10弄1~30號
住宅竊盜,1090603,10~12,臺北市士林區蘭興里德行西路31~60號
住宅竊盜,1090604,20~22,臺北市中山區新生北路三段61~90號
住宅竊盜,1090605,18~20,臺北市內湖區大湖里18鄰大湖山莊街219巷31弄1~30號
住宅竊盜,1090606,16~18,臺北市大安區法治里(通化街180巷1~30號
住宅竊盜,1090606,16~18,臺北市中正區愛國里和平西路2段121~150號
住宅竊盜,1090606,22~24,臺北市萬華區昆明街301~330號
住宅竊盜,1090607,00~02,臺北市北投區清江里清江路91~120號
住宅竊盜,1090608,04~06,臺北市士林區社新里環河北路3段151~180號
住宅竊盜,1090608,14~16,臺北市信義區惠安里吳興街350巷1~30號
住宅竊盜,1090609,04~06,臺北市中山區新生北路2段91~120號
住宅竊盜,1090609,08~10,臺北市內湖區金湖路401巷1~30號
住宅竊盜,1090609,10~12,臺北市大安區虎嘯里和平東路3段98巷2弄1~30號
住宅竊盜,1090616,10~12,臺北市南港區新光里忠孝東路6段391~420號
住宅竊盜,1090619,14~16,臺北市萬華區和平西路3段298巷1~30號
住宅竊盜,1090624,16~18,臺北市信義區黎安里和平東路3段509巷7弄1~30號
住宅竊盜,1090625,16~18,臺北市士林區菁山里竹子湖路211~240號
住宅竊盜,1090627,00~02,臺北市萬華區長沙街2段61~90號
住宅竊盜,1090628,02~04,臺北市文山區興得里興隆路3段192巷2弄1~30號
住宅竊盜,1090628,16~18,臺北市南港區新富里富康街49巷1~30號
住宅竊盜,1090701,10~12,臺北市大安區敦安里敦化南路1段329巷6弄1~30號
住宅竊盜,1090701,10~12,臺北市萬華區桂林路61~90號
住宅竊盜,1090702,02~04,臺北市信義區松友里信義路6段1~30號
住宅竊盜,1090702,20~22,臺北市內湖區金湖里金湖路347巷180弄1~30號
住宅竊盜,1090703,10~12,臺北市士林區葫東里通河西街1段91~120號
住宅竊盜,1090704,08~10,臺北市中正區南門里延平南路157巷1~30號
住宅竊盜,1090705,18~20,臺北市中正區南門里博愛路218巷1~30號
住宅竊盜,1090705,22~24,臺北市士林區東山里東山路120巷1~30號
住宅竊盜,1090706,06~08,臺北市中山區龍江路342巷1~30號
住宅竊盜,1090706,10~12,臺北市萬華區民和街55巷1~30號
住宅竊盜,1090706,16~18,臺北市中山區龍江路443巷1~30號
住宅竊盜,1090708,16~18,臺北市大安區古風里泰順街50巷1~30號
住宅竊盜,1090709,10~12,臺北市南港區研究院路3段10巷1~30號
住宅竊盜,1090709,14~16,臺北市內湖區成功路4段61巷25弄1~30號
住宅竊盜,1090710,08~10,臺北市中山區龍江路342巷1~30號
