編號,案類,發生日期,發生時段,發生地點
1470,機車竊盜,1100202,17~19,臺北市中山區中山北路一段與市民大道西北角人行道
1471,機車竊盜,1100202,23~01,臺北市文山區羅斯福路5段31~60號
1472,機車竊盜,1100202,11~13,臺北市信義區吳興街170巷1弄1~30號
1473,機車竊盜,1100202,20~22,臺北市大同區寧夏路1~30號
1474,機車竊盜,1100203,17~19,臺北市大同區延平北路2段211~240號
1475,機車竊盜,1100205,17~19,臺北市北投區育仁路1~30號
1476,機車竊盜,1100207,23~01,臺北市大同區庫倫街61巷口
1477,機車竊盜,1100208,05~07,臺北市北投區承德路七段188巷1~30號
1478,機車竊盜,1100208,20~22,臺北市大同區重慶北路二段151~180號
1479,機車竊盜,1100208,17~19,臺北市萬華區青年路168巷2弄31~60號
1480,機車竊盜,1100209,17~19,臺北市士林區德華里福華路147巷1~30號
1481,機車竊盜,1100213,11~13,臺北市萬華區昆明街121~150號
1482,機車竊盜,1100214,17~19,臺北市信義區和平東路三段207巷
1483,機車竊盜,1100215,23~01,臺北市大同區鄭州路121~150號
1484,機車竊盜,1100216,11~13,臺北市士林區忠誠路一段121~150號
1485,機車竊盜,1100216,20~22,臺北市信義區光復南路443巷1~30號
1486,機車竊盜,1100217,11~13,臺北市大安區忠孝東路3段248巷13弄
1487,機車竊盜,1100218,17~19,臺北市北投區承德路7段361~390號
1488,機車竊盜,1100218,08~10,臺北市北投區致遠一路二段31~60號
1489,機車竊盜,1100219,11~13,臺北市內湖區民權東路6段31~60號
1490,機車竊盜,1100220,02~04,臺北市信義區永吉路30巷148弄1~30號
1491,機車竊盜,1100220,14~16,臺北市大同區鄭州路
1492,機車竊盜,1100222,11~13,臺北市文山區興得里16鄰興隆路三段112巷4弄31~60號
1493,機車竊盜,1100222,17~19,臺北市信義區臺北醫學大學停車場
1494,機車竊盜,1100222,17~19,臺北市信義區忠孝東路五段151~180號
1495,機車竊盜,1100225,08~10,臺北市大安區基隆路3段155巷31~60號
1496,機車竊盜,1100225,08~10,臺北市大同區承德路三段190巷1~30號
1497,機車竊盜,1100228,08~10,臺北市內湖區成功路四段182巷8弄1~30號
1498,機車竊盜,1100302,02~04,臺北市中山區吉林路451~480號
1499,機車竊盜,1100303,02~04,臺北市大安區仁愛路三段5巷1弄1~30號
1500,機車竊盜,1100304,17~19,臺北市中山區雙城街10巷
1501,機車竊盜,1100304,14~16,臺北市中山區德惠街170巷1~30號
1502,機車竊盜,1100305,02~04,臺北市中山區松江路402巷7弄1~30號
1503,機車竊盜,1100305,20~22,臺北市北投區中央南路二段121~150號
1504,機車竊盜,1100305,11~13,臺北市士林區大南路331~360號
1505,機車竊盜,1100305,23~01,臺北市士林區天福里8鄰天母東路8巷91~120號
1506,機車竊盜,1100306,02~04,臺北市北投區石牌路1段166巷91~120號
1507,機車竊盜,1100306,23~01,臺北市北投區自強街31~60號
1508,機車竊盜,1100306,02~04,臺北市北投區崇仁路151~180號
1509,機車竊盜,1100306,05~07,臺北市大同區迪化街一段331~360號
1510,機車竊盜,1100306,05~07,臺北市大同區延平北路3段91~120號
1511,機車竊盜,1100308,20~22,臺北市大安區辛亥路三段270~300號
1512,機車竊盜,1100309,08~10,臺北市大安區新生南路一段139巷內
1513,機車竊盜,1100311,05~07,臺北市北投區崇仁路一段61~90號前
1514,機車竊盜,1100313,20~22,臺北市萬華區西園路二段372巷91~120號
1515,機車竊盜,1100315,17~19,臺北市信義區吳興街106巷1~30號
1516,機車竊盜,1100315,17~19,臺北市萬華區西園路二段261巷1~30號
1517,機車竊盜,1100316,20~22,臺北市萬華區長沙街2段121~150號
1518,機車竊盜,1100318,23~01,臺北市北投區承德路六段331~360號
1519,機車竊盜,1100318,05~07,臺北市北投區中央北路二段331~360號
1520,機車竊盜,1100320,14~16,臺北市中正區延平南路61~90號
1521,機車竊盜,1100320,23~01,臺北市萬華區萬大路31~60號
1522,機車竊盜,1100323,05~07,臺北市大同區敦煌路1~30號
1523,機車竊盜,1100325,08~10,臺北市士林區福佳里文昌路61~90號
1524,機車竊盜,1100326,02~04,臺北市中山區天津街61~90號
1525,機車竊盜,1100328,20~22,臺北市大安區濟南路三段31~60號
1526,機車竊盜,1100331,05~07,臺北市中山區民生東路二段1~30號
1527,機車竊盜,1100401,14~16,臺北市萬華區雙園街1~30號
1528,機車竊盜,1100402,14~16,臺北市文山區福興路4巷7弄1~30號
1529,機車竊盜,1100406,17~19,臺北市大安區延吉街131巷1~30號
1530,機車竊盜,1100406,02~04,臺北市文山區木新里17鄰永安街22巷1~30號
1531,機車竊盜,1100406,02~04,臺北市北投區大業路527巷31~60號
1532,機車竊盜,1100406,08~10,臺北市信義區林口街38巷與福德街84巷
1533,機車竊盜,1100407,11~13,臺北市文山區華興里富山路1巷口
1534,機車竊盜,1100408,08~10,臺北市士林區福順里16鄰重慶北路四段151~180號
1535,機車竊盜,1100412,17~19,臺北市信義區大道路91~120號
1536,機車竊盜,1100412,08~10,臺北市信義區虎林街132巷
1537,機車竊盜,1100414,05~07,臺北市北投區福興里承德路七段106巷1~30號
1538,機車竊盜,1100415,23~01,臺北市北投區明德路301~330號
1539,機車竊盜,1100415,08~10,臺北市萬華區堤外便道
1540,機車竊盜,1100415,17~19,臺北市信義區松山路241~270號
1541,機車竊盜,1100417,14~16,臺北市中山區民族東路181~210號前
1542,機車竊盜,1100417,02~04,臺北市松山區民權東路三段103巷1~30號前
1543,機車竊盜,1100418,23~01,臺北市中華路2段416巷1~30號
1544,機車竊盜,1100418,02~04,臺北市萬華區新忠里西藏路125巷1~30號
1545,機車竊盜,1100419,23~01,臺北市大同區迪化街一段342巷
1546,機車竊盜,1100419,14~16,臺北市萬華區中華路二段416巷1~30號
1547,機車竊盜,1100419,20~22,臺北市萬華區長順街進堤外的雙園平面停車場內
1548,機車竊盜,1100420,05~07,臺北市萬華區環河南路一段1~30號
1549,機車竊盜,1100421,14~16,臺北市士林區三玉里8鄰士東路181~210號
1550,機車竊盜,1100423,20~22,臺北市萬華區富民路145巷15弄31~60號
1551,機車竊盜,1100423,20~22,臺北市萬華區興義街1~30號
1552,機車竊盜,1100424,14~16,臺北市士林區富洲里1鄰延平北路8段5巷臨1~30號
1553,機車竊盜,1100425,17~19,臺北市北投區知行路316巷22弄與知行路292巷14弄交叉口
1554,機車竊盜,1100425,17~19,臺北市士林區前港里13鄰華齡街181~210號
1555,機車竊盜,1100425,17~19,臺北市萬華區大理街133巷1~30號
1556,機車竊盜,1100426,20~22,臺北市中山區長春路241~270號前
1557,機車竊盜,1100426,08~10,臺北市大安區延吉街231~240號
1558,機車竊盜,1100426,08~10,臺北市中正區貴陽街一段
1559,機車竊盜,1100426,17~19,臺北市中正區博愛路121~150號
1560,機車竊盜,1100427,17~19,臺北市萬華區西園路2段151~180號
1561,機車竊盜,1100427,14~16,臺北市萬華區西寧南路91~120號前
1562,機車竊盜,1100428,08~10,臺北市北投區立功街91~120號
1563,機車竊盜,1100429,23~01,臺北市萬華區萬大路31~60號
1564,機車竊盜,1100430,14~16,臺北市松山區饒河街91~120號
1565,機車竊盜,1100430,05~07,臺北市萬華區和平西路3段181~210號
1566,機車竊盜,1100501,08~10,臺北市信義區松山路481~510號
1567,機車竊盜,1100501,05~07,臺北市萬華區峨嵋街1~30號
1568,機車竊盜,1100503,11~13,臺北市中山區龍江路223巷1~30號
1569,機車竊盜,1100504,17~19,臺北市文山區萬寧街23巷與萬寧街口
1570,機車竊盜,1100506,14~16,臺北市信義區福德街268巷7弄1~30號
1571,機車竊盜,1100510,08~10,臺北市文山區萬美里5鄰萬利街61~90號
1572,機車竊盜,1100510,08~10,臺北市萬華區貴陽水門堤外便道
1573,機車竊盜,1100510,11~13,臺北市文山區木柵路五段1~30號
1574,機車竊盜,1100511,20~22,臺北市北投區東華街二段301~330號
1575,機車竊盜,1100511,17~19,臺北市信義區莊敬路211~240號
1576,機車竊盜,1100511,23~01,臺北市萬華區長沙街二段31~60號
1577,機車竊盜,1100512,20~22,臺北市大安區和平東路三段406巷
1578,機車竊盜,1100512,17~19,臺北市萬華區漢口街二段1~30號
1579,機車竊盜,1100513,08~10,臺北市萬華區成都路133巷4弄
1580,機車竊盜,1100515,17~19,臺北市北投區光明路31~60號
1581,機車竊盜,1100517,08~10,臺北市信義區莊敬路6巷內
1582,機車竊盜,1100518,02~04,臺北市內湖區成功路2段320巷30弄1~30號
1583,機車竊盜,1100518,14~16,臺北市萬華區大理街159巷1~30號
1584,機車竊盜,1100518,14~16,臺北市萬華區廣州街265巷1~30號
1585,機車竊盜,1100519,05~07,臺北市南港區三重里松河街631~660號
1586,機車竊盜,1100522,20~22,臺北市中正區國父史蹟館南側停車格
1587,機車竊盜,1100522,17~19,臺北市士林區後港街28巷口
1588,機車竊盜,1100524,23~01,臺北市中山區龍江路415巷1~30號
1589,機車竊盜,1100526,08~10,臺北市北投區光明路2巷9號
1590,機車竊盜,1100530,02~04,臺北市松山區民權東路三段103巷24弄口
1591,機車竊盜,1100601,17~19,臺北市北投區光明路121~150號
1592,機車竊盜,1100604,02~04,臺北市文山區羅斯福路6段1~30號
1593,機車竊盜,1100604,08~10,臺北市內湖區舊宗路一段241~270號
1594,機車竊盜,1100604,23~01,臺北市萬華區環河南路一段151~180號
1595,機車竊盜,1100605,11~13,臺北市內湖區民權東路6段120巷31~60號
1596,機車竊盜,1100605,23~01,臺北市內湖區金龍路47巷1~30號
1597,機車竊盜,1100605,05~07,臺北市士林區福安里11鄰延平北路8段2巷200弄河堤旁
1598,機車竊盜,1100605,11~13,臺北市大同區敦煌路181~210號
1599,機車竊盜,1100608,02~04,臺北市萬華區昆明街136巷2弄1~30號
1600,機車竊盜,1100609,17~19,臺北市南港區研究院路3段8巷1~30號
1601,機車竊盜,1100612,23~01,臺北市士林區葫蘆里葫蘆街135巷與延平北路五段231巷交叉口
1602,機車竊盜,1100616,02~04,臺北市萬華區興寧街1~30號
1603,機車竊盜,1100617,17~19,臺北市萬華區東園街與東園街73巷
1604,機車竊盜,1100622,17~19,臺北市士林區東山里20鄰士東路266巷5弄1~30號
1605,機車竊盜,1100625,11~13,臺北市萬華區寶興街140巷31~60號
1606,機車竊盜,1100626,08~10,臺北市萬華區長順街46巷機車停車格內
1607,機車竊盜,1100627,11~13,臺北市文山區順興里8鄰木新路2段181~210號
1608,機車竊盜,1100627,17~19,臺北市士林區社新里19鄰社子街22巷65弄1~30號
1609,機車竊盜,1100628,02~04,臺北市南港區研究院路2段3巷底
1610,機車竊盜,1100629,20~22,臺北市北投區育仁路1~30號
1611,機車竊盜,1100629,14~16,臺北市萬華區雅江街31~60號
1612,機車竊盜,1100701,08~10,臺北市中山區長安東路二段91~120號
1613,機車竊盜,1100703,11~13,臺北市大安區仁愛路四段421~450號
1614,機車竊盜,1100705,14~16,臺北市大安區金山南路二段211~240號
1615,機車竊盜,1100705,17~19,臺北市南港區忠孝東路六段31~60號
1616,機車竊盜,1100708,11~13,臺北市中正區中山南路2巷內停車格
1617,機車竊盜,1100710,11~13,臺北市萬華區華西街30巷10弄1~30號
1618,機車竊盜,1100715,17~19,臺北市萬華區康定路31~60號
1619,機車竊盜,1100721,14~16,臺北市萬華區廣州街31~60號
1620,機車竊盜,1100723,08~10,臺北市萬華區中華路一段1~30號
1621,機車竊盜,1100726,02~04,臺北市北投區大興街121~150號
1622,機車竊盜,1100729,23~01,臺北市萬華區內江街1~30號
1623,機車竊盜,1100730,20~22,臺北市中正區廈門街123巷61~90號
1624,機車竊盜,1100731,14~16,臺北市南港區南港路1段181~210號
1625,機車竊盜,1100731,20~22,臺北市大同區國慶里重慶北路3段91~120號
1626,機車竊盜,1100731,14~16,臺北市萬華區東園街61~90號前騎樓上
1627,機車竊盜,1100731,20~22,臺北市大同區國慶里重慶北路3段91~120號
1628,機車竊盜,1100802,05~07,臺北市萬華區昆明街76號旁無名巷
1629,機車竊盜,1100803,11~13,臺北市大安區師大路92巷口旁的機車停車格
1630,機車竊盜,1100803,02~04,臺北市南港區南港路3段211~240號
1631,機車竊盜,1100804,02~04,臺北市大同區重慶北路三段31~60號
1632,機車竊盜,1100804,20~22,臺北市萬華區貴陽街二段17巷內
1633,機車竊盜,1100805,14~16,臺北市萬華區東園街61~90號
1634,機車竊盜,1100806,11~13,臺北市萬華區開封街二段31~60號
1635,機車竊盜,1100807,02~04,臺北市南港區研究院路2段70巷17弄1~30號
1636,機車竊盜,1100807,02~04,臺北市大同區歸綏街79巷內
1637,機車竊盜,1100807,11~13,臺北市萬華區康定路與永福街口
1638,機車竊盜,1100807,20~22,臺北市萬華區漢中街121~150號
1639,機車竊盜,1100808,05~07,臺北市大安區忠孝東路4段17巷31~60號
1640,機車竊盜,1100808,14~16,臺北市萬華區西寧南路151~180號
1641,機車竊盜,1100810,14~16,臺北市內湖區
1642,機車竊盜,1100811,20~22,臺北市南港區昆陽街152巷口對面機車停車格
1643,機車竊盜,1100811,08~10,臺北市北投區中央北路四段571~600號
1644,機車竊盜,1100811,20~22,臺北市大同區南京西路301~330號
1645,機車竊盜,1100811,20~22,臺北市萬華區成都路與漢中街口(紅樓廣場)
1646,機車竊盜,1100812,11~13,臺北市大安區浦城街13巷
1647,機車竊盜,1100814,08~10,臺北市南港區市民大道7段1~30號
1648,機車竊盜,1100814,08~10,臺北市萬華區西寧南路121~150號
1649,機車竊盜,1100818,08~10,臺北市士林區陽明里新園街1~30號
1650,機車竊盜,1100818,08~10,臺北市士林區社子里3鄰通河西街二段31~60號
1651,機車竊盜,1100819,17~19,臺北市信義區松信路121~150號
1652,機車竊盜,1100819,17~19,臺北市士林區社子里2鄰社正路87巷1~30號
1653,機車竊盜,1100822,05~07,臺北市中正區武昌街一段(台北市政府警察局旁)
1654,機車竊盜,1100822,17~19,臺北市信義區和平東路路三段509巷
1655,機車竊盜,1100822,08~10,臺北市萬華區中華路二段364巷口騎樓
1656,機車竊盜,1100822,08~10,臺北市萬華區華江橋下雁鴨公園前機車停車格第4格
1657,機車竊盜,1100823,20~22,臺北市信義區崇德街38巷1~30號
1658,機車竊盜,1100823,11~13,臺北市信義區和平東路3段301~330號
1659,機車竊盜,1100823,02~04,臺北市萬華區西寧南路71巷1~30號
1660,機車竊盜,1100824,20~22,臺北市士林區百齡里18鄰前港街121~150號
1661,機車竊盜,1100825,20~22,臺北市大安區和平東路三段571~600號
1662,機車竊盜,1100827,11~13,臺北市北投區義方街23巷1~30號
1663,機車竊盜,1100828,14~16,臺北市萬華區環河南路二段
1664,機車竊盜,1100829,20~22,北市士林區永倫里6鄰社中街346巷4弄1~30號
1665,機車竊盜,1100830,11~13,臺北市中正區貴陽街一段31~60號
1666,機車竊盜,1100831,08~10,臺北市松山區八德路二段346巷5弄口
1667,機車竊盜,1100901,17~19,臺北市大同區南京西路121~150號
1668,機車竊盜,1100903,05~07,臺北市士林區永倫里通河西街二段 181~210號
1669,機車竊盜,1100904,05~07,臺北市士林區社新里003鄰社子街1~30號
1670,機車竊盜,1100904,20~22,臺北市大同區民權西路211~240號
1671,機車竊盜,1100904,20~22,臺北市萬華區莒光路121~150號
1672,機車竊盜,1100905,05~07,臺北市萬華區糖?里艋舺大道275巷 1~30號
1673,機車竊盜,1100907,08~10,臺北市士林區社子里023鄰延平北路六段116巷30弄1~30號
1674,機車竊盜,1100908,20~22,臺北市士林區前港里5鄰劍潭路31~60號
1675,機車竊盜,1100908,08~10,臺北市內湖區內湖路2段103巷121~150號
1676,機車竊盜,1100914,11~13,臺北市北投區北投路二段31~60號
1677,機車竊盜,1100915,08~10,臺北市信義區虎林街222巷1~30號
1678,機車竊盜,1100918,14~16,臺北市信義區和平東路三段421~450號
1679,機車竊盜,1100918,20~22,臺北市信義區崇德街1~30號
1680,機車竊盜,1100920,17~19,臺北市士林區福德里福德路31巷 1~30號
1681,機車竊盜,1100924,08~10,臺北市南港區舊莊街一段96巷
1682,機車竊盜,1100928,17~19,臺北市捷運忠孝新生站2號出口旁機車停車格
1683,機車竊盜,1100928,05~07,臺北市大同區承德路三段271~300號
1684,機車竊盜,1100929,17~19,臺北市文山區興隆路四段66巷13~ 19號之間
1685,機車竊盜,1101001,17~19,臺北市萬華區長沙街2段91~120號
1686,機車竊盜,1101007,08~10,臺北市萬華區和平西路3段109巷1~30號
1687,機車竊盜,1101009,02~04,臺北市大安區延吉街242巷1~30號
1688,機車竊盜,1101010,08~10,臺北市南港區經貿二路235巷
1689,機車竊盜,1101011,11~13,臺北市大同區重慶北路三段113巷31~60號
1690,機車竊盜,1101011,17~19,臺北市萬華區環河南路二段175巷與大理街170巷口旁之停車格
1691,機車竊盜,1101012,08~10,臺北市南港區南港路一段137巷1~30號
1692,機車竊盜,1101013,11~13,臺北市南港區福德街383號B1樓之31~60號
1693,機車竊盜,1101014,11~13,臺北市北投區明德路150巷32弄1~30號
1694,機車竊盜,1101018,17~19,臺北市萬華區昆明街61~90號
1695,機車竊盜,1101019,11~13,臺北市中山區中山北路2段77巷1~30號
1696,機車竊盜,1101021,08~10,臺北市士林區聖山里004鄰德行東路211~240號
1697,機車竊盜,1101021,08~10,臺北市士林區名山里9鄰至誠路2段31~60號
1698,機車竊盜,1101023,02~04,臺北市內湖區堤頂大道1段1~30號
1699,機車竊盜,1101023,05~07,臺北市內湖區舊宗路一段150巷1~30號
1700,機車竊盜,1101024,20~22,臺北市大安區嘉興街323巷2弄1~30號
1701,機車竊盜,1101024,20~22,臺北市南港區南港路三段330巷1~30號
1702,機車竊盜,1101101,17~19,臺北市大安區和平東路3段571~600號
1703,機車竊盜,1101102,20~22,臺北市萬華區華西街57巷內
1704,機車竊盜,1101106,17~19,臺北市士林區岩山里12鄰忠義街71巷1~30號
1705,機車竊盜,1101107,20~22,臺北市南港區八德路四段768巷1~30號
1706,機車竊盜,1101116,08~10,新北市永和區文化路151~180號
1707,機車竊盜,1101117,17~19,臺北市內湖區五分街1~30號
1708,機車竊盜,1101118,14~16,臺北市文山區萬安街44巷1~30號
1709,機車竊盜,1101122,08~10,臺北市北投區東華街二段301~330號
1710,機車竊盜,1101125,08~10,臺北市信義區吳興街583巷3弄31~60號
1711,機車竊盜,1101129,17~19,臺北市中正區建國里寶慶路31~60號
1712,機車竊盜,1101212,12~14,臺北市中山區林森北路91~120號
1713,機車竊盜,1101218,21~23,臺北市中山區新生北路二段62巷31~60號
1714,機車竊盜,1090501,18~20,臺北市大安區基隆路二段91~120號
1715,機車竊盜,1100912,18~20,臺北市中正區水源里羅斯福路四段136巷
1716,機車竊盜,1101225,09~11,臺北市南港區福德街421~450號外機車格
1717,機車竊盜,1071015,15~17,臺北市南港區福德街373巷公車站牌(南港國宅三)旁
1718,機車竊盜,1101201,12~14,臺北市內湖區陽光街345巷及陽光街321巷交叉口
1719,機車竊盜,1100401,06~08,臺北市北投區大度路三段301巷128弄底
1720,機車竊盜,1101230,15~17,臺北市北投區光明路2巷1~30號
1721,機車竊盜,1101230,09~11,臺北市士林區承德路5段58巷31弄
1722,機車竊盜,1101217,21~23,臺北市士林區承德里劍潭捷運站2號出口中山北路側人行道
1723,機車竊盜,1101207,18~20,臺北市士林區延平北路五段231巷1~30號
1724,機車竊盜,1101230,06~08,臺北市士林區文昌橋下方南側
1725,機車竊盜,1101128,21~23,臺北市士林區仁勇里大東路61~90號
1726,機車竊盜,1101202,12~14,臺北市士林區銘傳大學(中山北路五段250號)對面機車停車格
1727,機車竊盜,1101222,18~20,臺北市大同區鄭州路121~150號
1728,機車竊盜,1101208,21~23,臺北市大同區延平北路四段91~120號
1729,機車竊盜,1101209,15~17,臺北市萬華區艋舺大道241~270號
1730,機車竊盜,1101230,06~08,臺北市萬華區西寧南路1~30號
1731,機車竊盜,1101129,12~14,臺北市萬華區中華路一段91~120號
1732,機車竊盜,1110103,08~10,臺北市中山區南京東路1段13巷7弄1~30號
1733,機車竊盜,1110103,17~19,臺北市士林區東山里14鄰東山路110巷1~30號
1734,機車竊盜,1110123,17~19,臺北市信義區信義路六段76巷8弄1~30號地下二層旁
1735,機車竊盜,1110128,14~16,臺北市萬華區民和街55巷與德昌街口
1736,機車竊盜,1110117,02~04,臺北市萬華區大理街42巷1~30號
1737,機車竊盜,1110131,08~10,臺北市萬華區西昌街151~180號
1738,機車竊盜,1110213,08~10,臺北市中山區林森北路391~420號
1739,機車竊盜,1110217,05~07,臺北市文山區興隆路3段241~270號
1740,機車竊盜,1110215,11~13,臺北市文山區新光路2段31~60號
1741,機車竊盜,1110208,08~10,臺北市文山區木柵路四段31~60號
1742,機車竊盜,1110205,17~19,臺北市文山區萬芳里001鄰木柵路4段31~60號
1743,機車竊盜,1110216,02~05,臺北市文山區保儀路1~30號
1744,機車竊盜,1110102,08~10,臺北市南港區忠孝東路六段9巷1~30號
1745,機車竊盜,1110211,02~04,臺北市內湖區康樂街136巷18弄1~30號
1746,機車竊盜,1110204,11~13,臺北市北投區中央南路一段181~210號
1747,機車竊盜,1110221,20~22,臺北市士林區福志里22鄰福志路91~120號
1748,機車竊盜,1110207,17~19,臺北市萬華區青年路1~30號
1749,機車竊盜,1090202,17~19,臺北市萬華區三水街115巷1~30號
1750,機車竊盜,1110225,17~19,臺北市萬華區西寧南路1~30號
